Origin,Destination,dist_da_t_op,time_da_t_op,toll_op,hbw_lo_pk,hbw_med_pk,hbw_hi_pk,hbc_hi_op,hbs_hi_op,hbo_hi_op,nhb_hi_op
51,199,59.9,80.7,0.087,-9.489,-5.045,-3.413,-2.442,-1.824,-2.254,-3.214
51,200,45.3,75.4,0.087,-6.945,-3.82,-2.422,-1.858,-1.246,-1.712,-2.498
51,201,65.5,100.3,0.144,-12.12,-6.449,-4.415,-3.231,-2.6,-3.042,-4.286
51,202,59.5,90,0.085,-10.012,-5.08,-3.092,-2.425,-1.947,-2.298,-3.348
51,203,70.2,103.1,0.124,-10.743,-5.745,-3.94,-2.866,-2.235,-2.678,-3.789
51,204,107.5,132.6,0,-12.094,-6.458,-4.432,-3.235,-2.607,-3.05,-4.297
51,205,105,129.2,0,-16.07,-8.346,-5.614,-4.08,-3.448,-3.904,-5.456
51,206,102,119.4,0,-13.21,-6.715,-4.43,-3.494,-2.876,-3.245,-4.621
51,207,86.9,102.7,0,-13.38,-6.95,-4.664,-3.352,-2.724,-3.163,-4.452
51,208,72.9,86.5,0,-10.661,-5.456,-3.614,-2.848,-2.234,-2.6,-3.751
51,209,98.2,120,0.009,-14.575,-7.639,-5.147,-3.717,-3.101,-3.511,-4.923
51,210,79.4,82.4,0,-12.017,-5.903,-3.751,-3.058,-2.442,-2.811,-4.027
51,211,58.5,75.8,0,-10.07,-5.054,-3.279,-2.629,-2.013,-2.379,-3.451
51,212,73.9,74.8,0,-11.427,-5.605,-3.543,-2.895,-2.291,-2.646,-3.808
51,213,81.3,80.4,0,-12.718,-6.191,-3.893,-3.194,-2.578,-2.944,-4.21
51,214,67.2,71.3,0,-11.068,-5.506,-3.544,-2.856,-2.26,-2.6,-3.744
51,215,54.1,76,0,-9.37,-4.895,-3.308,-2.522,-1.907,-2.273,-3.313
51,216,17.8,26.1,0,-2.963,-1.734,-1.216,-0.898,-0.277,-0.663,-1.122
51,217,24.8,31.6,0,-4.373,-2.321,-1.548,-1.127,-0.511,-0.879,-1.422
51,218,17.1,23.3,0,-2.526,-1.399,-0.985,-0.677,-0.064,-0.446,-0.819
51,219,15.6,22.4,0,-2.317,-1.293,-0.922,-0.626,-0.012,-0.391,-0.74
51,220,11.7,18.7,0,-1.764,-1.015,-0.735,-0.476,0.145,-0.234,-0.527
51,221,9.5,15.9,0,-1.603,-0.953,-0.691,-0.389,0.235,-0.181,-0.431
51,222,7,11.5,0,-1.169,-0.726,-0.574,-0.278,0.368,-0.101,-0.278
51,223,4,9.5,0,-1.127,-0.772,-0.649,-0.194,0.442,-0.015,-0.173
51,224,4.6,10.2,0,-1.58,-1.14,-0.984,-0.433,0.215,-0.235,-0.477
51,225,4.9,10.5,0,-1.048,-0.689,-0.578,-0.241,0.389,-0.06,-0.235
51,226,21,26.1,0,-3.311,-1.826,-1.228,-0.928,-0.314,-0.682,-1.17
51,227,23.8,28.9,0,-3.677,-2.048,-1.373,-1.04,-0.43,-0.793,-1.313
51,228,25.6,30.7,0,-4.036,-2.167,-1.423,-1.111,-0.497,-0.86,-1.399
51,229,30.5,35,0,-4.441,-2.508,-1.642,-1.292,-0.678,-1.043,-1.652
51,230,117.9,151.5,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
51,231,487.9,526.5,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
51,232,1681.3,1880.4,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
51,233,1646.7,1798.3,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
51,234,47.4,193.3,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
51,235,7537.9,8206.5,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
51,236,8037.9,8806.5,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
52,1,20.2,26.5,0,-2.561,-1.596,-1.116,-0.81,-0.195,-0.572,-1.029
52,2,20.6,27.3,0,-2.971,-1.682,-1.123,-0.826,-0.21,-0.568,-1.022
52,3,23.9,33.8,0,-3.638,-2.08,-1.398,-1.029,-0.414,-0.785,-1.314
52,4,26.1,36.3,0,-3.992,-2.207,-1.472,-1.111,-0.494,-0.863,-1.417
52,5,21.6,28.8,0,-3.215,-1.817,-1.211,-0.876,-0.259,-0.629,-1.105
52,6,22.3,29.4,0,-3.558,-1.904,-1.249,-0.9,-0.285,-0.656,-1.138
52,7,24,31,0,-3.591,-1.992,-1.31,-0.963,-0.347,-0.718,-1.219
52,8,26.1,35,0,-3.936,-2.207,-1.47,-1.072,-0.456,-0.829,-1.377
52,9,26.1,35.4,0,-4.059,-2.228,-1.477,-1.079,-0.461,-0.834,-1.382
52,10,20.4,31.6,0,-3.545,-1.958,-1.329,-0.935,-0.319,-0.683,-1.175
52,11,17.2,23.8,0,-2.159,-1.333,-0.959,-0.691,-0.074,-0.449,-0.861
52,12,16.4,23.2,0,-2.369,-1.415,-1.012,-0.701,-0.083,-0.435,-0.855
52,13,18,26.7,0,-2.659,-1.571,-1.107,-0.771,-0.154,-0.524,-0.963
52,14,14.3,21.4,0,-2.235,-1.309,-0.931,-0.592,0.027,-0.367,-0.741
52,15,15.6,24.7,0,-2.441,-1.406,-0.982,-0.677,-0.059,-0.415,-0.803
52,16,12.9,22.6,0,-2.228,-1.288,-0.9,-0.565,0.056,-0.32,-0.682
52,17,23.1,39.1,0,-4.059,-2.368,-1.552,-1.058,-0.453,-0.846,-1.384
52,18,21.8,38.3,0,-3.787,-2.105,-1.204,-1.003,-0.419,-0.828,-1.341
52,19,19.6,33.6,0,-3.595,-2.031,-1.379,-0.909,-0.291,-0.68,-1.16
52,20,18.8,33.8,0,-3.411,-2.01,-1.347,-0.984,-0.303,-0.751,-1.211
52,21,22.2,37.2,0,-4.118,-2.134,-1.174,-0.982,-0.404,-0.797,-1.321
52,22,23.4,39.2,0,-4.42,-2.286,-1.288,-1.058,-0.482,-0.88,-1.433
52,23,18.7,33.3,0,-3.244,-1.84,-1.076,-0.871,-0.272,-0.685,-1.141
52,24,17.8,32.7,0.025,-3.113,-1.775,-0.969,-0.828,-0.245,-0.625,-1.104
52,25,19.7,35.3,0,-3.514,-1.976,-1.118,-0.93,-0.33,-0.736,-1.229
52,26,22,38.3,0,-3.892,-2.12,-1.191,-1.028,-0.424,-0.816,-1.351
52,27,18.3,32,0,-3.275,-1.771,-1.01,-0.865,-0.245,-0.65,-1.109
52,28,23.3,41.6,0,-4.196,-2.249,-1.287,-1.126,-0.507,-0.893,-1.453
52,29,9.2,16.3,0,-1.609,-0.956,-0.67,-0.409,0.228,-0.151,-0.451
52,30,9,17.4,0,-1.592,-0.958,-0.683,-0.396,0.228,-0.148,-0.446
52,31,10.8,20.2,0,-1.892,-1.126,-0.813,-0.469,0.164,-0.22,-0.549
52,32,7.1,13.5,0,-1.29,-0.789,-0.564,-0.293,0.328,-0.051,-0.314
52,33,4.5,8.3,0,-0.79,-0.515,-0.4,-0.171,0.471,0.029,-0.152
52,34,2,4.9,0,0.084,-0.079,-0.149,-0.033,0.773,0.182,0.016
52,35,14.9,31.2,0,-2.84,-1.535,-1.097,-0.689,-0.058,-0.521,-0.885
52,36,15.9,32,0,-2.641,-1.406,-0.99,-0.724,-0.095,-0.512,-0.905
52,37,17.2,34.8,0,-3.088,-1.664,-1.173,-0.822,-0.196,-0.617,-1.051
52,38,19,36.7,0,-3.307,-1.777,-1.257,-0.887,-0.257,-0.699,-1.142
52,39,21.1,37.4,0,-4.093,-2.134,-1.204,-0.987,-0.372,-0.781,-1.344
52,40,13.1,27,0,-2.157,-1.275,-0.76,-0.619,-0.024,-0.421,-0.781
52,41,14.9,31,0,-2.746,-1.48,-0.798,-0.735,-0.115,-0.495,-0.923
52,42,13.5,27.6,0,-2.364,-1.346,-0.89,-0.644,-0.018,-0.438,-0.807
52,43,13,27.1,0,-2.224,-1.233,-0.881,-0.6,0.027,-0.413,-0.757
52,44,12.2,27,0.001,-1.99,-1.108,-0.791,-0.554,0.079,-0.354,-0.677
52,45,10.5,22.7,0,-1.688,-0.986,-0.73,-0.472,0.166,-0.269,-0.563
52,46,8.9,18.4,0,-1.634,-0.943,-0.705,-0.394,0.28,-0.191,-0.466
52,47,6.9,16.8,0,-1.042,-0.677,-0.54,-0.26,0.386,-0.065,-0.289
52,48,5.1,11.4,0,-0.729,-0.522,-0.43,-0.198,0.446,-0.017,-0.217
52,49,3.5,7.4,0,-0.695,-0.458,-0.368,-0.147,0.505,0.065,-0.106
52,50,2.7,6.9,0,0.112,-0.095,-0.146,-0.054,0.728,0.173,0.033
52,51,3.8,7.6,0,-0.342,-0.284,-0.282,-0.12,0.516,0.114,-0.066
52,52,1.5,3.3,0,0.531,0.125,0.002,0.042,1.032,0.259,0.125
52,53,4.7,8.6,0,-0.745,-0.557,-0.512,-0.142,0.474,0.037,-0.151
52,54,6.1,10.1,0,-1.199,-0.837,-0.691,-0.25,0.375,-0.027,-0.265
52,55,6.5,11.5,0,-1.039,-0.773,-0.668,-0.227,0.394,-0.015,-0.256
52,56,7.6,11.9,0,-1.153,-0.82,-0.681,-0.285,0.332,-0.058,-0.31
52,57,7.5,11.8,0,-1.267,-0.895,-0.738,-0.291,0.354,-0.087,-0.349
52,58,9.7,13.5,0,-1.573,-0.952,-0.7,-0.369,0.259,-0.113,-0.419
52,59,10.8,20.6,0,-2.021,-1.168,-0.865,-0.493,0.137,-0.298,-0.607
52,60,10.9,20.5,0,-2.136,-1.276,-0.887,-0.498,0.128,-0.283,-0.612
52,61,8.7,14.9,0,-1.553,-0.998,-0.773,-0.329,0.27,-0.082,-0.365
52,62,7.6,12.9,0,-1.252,-0.832,-0.675,-0.303,0.319,-0.036,-0.282
52,63,13,27.3,0.003,-2.359,-1.278,-0.708,-0.613,0.016,-0.4,-0.746
52,64,13.3,26.5,0,-2.441,-1.402,-1.007,-0.621,-0.019,-0.398,-0.772
52,65,10.8,18.8,0,-2.53,-1.505,-1.103,-0.606,0.011,-0.369,-0.747
52,66,15.3,21,0,-3.041,-1.655,-1.142,-0.758,-0.142,-0.507,-0.947
52,67,16.2,31.6,0,-3.255,-1.766,-1.269,-0.836,-0.208,-0.648,-1.071
52,68,7.8,13.6,0,-1.323,-0.891,-0.735,-0.266,0.314,-0.099,-0.352
52,69,11.1,22.1,0,-2.348,-1.48,-1.146,-0.548,0.116,-0.341,-0.677
52,70,12.7,20.3,0,-2.195,-1.371,-1.014,-0.53,0.129,-0.308,-0.649
52,71,15.8,25.2,0,-2.759,-1.675,-1.226,-0.692,-0.071,-0.464,-0.861
52,72,14.6,20.6,0,-2.824,-1.676,-1.228,-0.617,0.011,-0.438,-0.817
52,73,11.8,16.6,0,-2.053,-1.201,-0.863,-0.465,0.182,-0.236,-0.556
52,74,11.1,14.9,0,-1.874,-1.131,-0.822,-0.451,0.187,-0.212,-0.551
52,75,13.4,19.1,0,-2.151,-1.321,-0.973,-0.545,0.111,-0.323,-0.67
52,76,11.9,16,0,-2.028,-1.229,-0.902,-0.54,0.075,-0.272,-0.633
52,77,15.2,20.8,0,-2.519,-1.542,-1.13,-0.771,-0.024,-0.438,-0.835
52,78,14.1,18.5,0,-2.335,-1.359,-0.972,-0.614,-0.008,-0.36,-0.756
52,79,12.5,17.8,0,-2.112,-1.247,-0.906,-0.55,0.064,-0.277,-0.65
52,80,14.4,19.6,0,-2.342,-1.329,-0.939,-0.625,0.015,-0.353,-0.755
52,81,15.7,22.7,0,-2.628,-1.476,-1.041,-0.682,-0.049,-0.412,-0.829
52,82,19.9,28.1,0,-3.498,-1.884,-1.293,-0.898,-0.282,-0.647,-1.138
52,83,23.4,29.6,0,-3.729,-2.02,-1.382,-0.981,-0.367,-0.731,-1.25
52,84,19.5,25.2,0,-2.988,-1.656,-1.147,-0.821,-0.211,-0.555,-1.026
52,85,16.5,20.9,0,-2.663,-1.573,-1.131,-0.691,-0.079,-0.462,-0.882
52,86,19.8,25.2,0,-3.771,-2.387,-1.704,-1.104,-0.288,-0.761,-1.266
52,87,20.8,27.3,0,-3.363,-1.878,-1.3,-0.908,-0.274,-0.664,-1.162
52,88,18.8,24.3,0,-2.939,-1.664,-1.157,-0.81,-0.195,-0.56,-1.021
52,89,18.2,23,0,-2.89,-1.616,-1.12,-0.783,-0.173,-0.534,-0.989
52,90,16.9,21.3,0,-2.665,-1.483,-1.028,-0.722,-0.106,-0.474,-0.906
52,91,17.2,26.3,0,-2.884,-1.833,-1.403,-0.809,-0.193,-0.598,-1.041
52,92,17.9,23.7,0,-3.003,-1.664,-1.167,-0.779,-0.164,-0.529,-0.98
52,93,16.8,21,0,-2.736,-1.561,-1.103,-0.719,-0.094,-0.477,-0.908
52,94,16.8,21,0,-2.855,-1.688,-1.192,-0.731,-0.109,-0.496,-0.927
52,95,16.7,21.9,0,-2.501,-1.514,-1.119,-0.655,-0.042,-0.43,-0.823
52,96,18,22.9,0,-3.146,-1.879,-1.326,-0.757,-0.14,-0.547,-0.983
52,97,18.1,25.7,0,-3.266,-2.052,-1.526,-0.899,-0.275,-0.692,-1.353
52,98,15.8,21.5,0,-2.452,-1.497,-1.114,-0.626,-0.008,-0.413,-0.789
52,99,20.6,24.8,0,-2.869,-1.738,-1.278,-0.733,-0.109,-0.527,-0.937
52,100,17.5,23.9,0,-2.719,-1.645,-1.211,-0.694,-0.068,-0.479,-0.879
52,101,18.9,27.7,0,-3.071,-1.845,-1.361,-0.806,-0.155,-0.575,-1.004
52,102,20.6,33.1,0,-3.559,-2.128,-1.566,-0.939,-0.316,-0.718,-1.2
52,103,18.9,23.9,0,-3.756,-2.748,-1.858,-1.115,-0.356,-0.943,-1.267
52,104,20.8,24.7,0,-3.072,-1.849,-1.287,-0.866,-0.254,-0.621,-1.108
52,105,18.6,24.2,0,-3.13,-1.816,-1.309,-0.83,-0.212,-0.592,-1.057
52,106,19.8,24.5,0,-3.22,-1.801,-1.241,-0.827,-0.211,-0.583,-1.05
52,107,20.4,24.6,0,-3.042,-1.763,-1.211,-0.829,-0.214,-0.586,-1.053
52,108,20.8,25.6,0,-3.167,-1.787,-1.218,-0.873,-0.256,-0.626,-1.11
52,109,22.3,28.8,0,-3.496,-1.946,-1.332,-0.948,-0.332,-0.7,-1.21
52,110,25.4,33.1,0,-3.98,-2.234,-1.531,-1.105,-0.48,-0.855,-1.418
52,111,25.7,31.9,0,-4.082,-2.207,-1.486,-1.085,-0.475,-0.834,-1.394
52,112,23.2,28.3,0,-3.611,-2,-1.352,-0.976,-0.362,-0.728,-1.254
52,113,23,27.8,0,-3.425,-1.964,-1.337,-0.976,-0.36,-0.726,-1.249
52,114,25.4,30.4,0,-3.779,-2.137,-1.44,-1.076,-0.463,-0.824,-1.38
52,115,28.8,34.3,0,-4.346,-2.446,-1.645,-1.198,-0.586,-0.945,-1.548
52,116,26.3,31.2,0,-3.839,-2.242,-1.526,-1.12,-0.508,-0.871,-1.447
52,117,26.5,31.8,0,-4.103,-2.274,-1.534,-1.1,-0.484,-0.85,-1.415
52,118,28.3,33.9,0,-4.035,-2.345,-1.581,-1.198,-0.585,-0.948,-1.548
52,119,32.6,40.8,0.009,-4.861,-2.78,-1.746,-1.395,-0.783,-1.146,-1.816
52,120,28,34.8,0,-4.298,-2.402,-1.633,-1.18,-0.562,-0.927,-1.522
52,121,33.5,40.5,0.991,-4.927,-2.765,-1.668,-1.374,-0.791,-1.148,-1.823
52,122,34.5,39.4,0,-5.187,-3.022,-1.999,-1.441,-0.823,-1.212,-2.111
52,123,32,36.1,0,-4.343,-2.592,-1.723,-1.316,-0.703,-1.067,-1.709
52,124,30.2,35.1,0,-4.141,-2.488,-1.671,-1.258,-0.645,-1.01,-1.631
52,125,29.7,34.1,0,-4.262,-2.459,-1.641,-1.248,-0.635,-0.998,-1.614
52,126,32.4,38.8,0,-5.042,-2.777,-1.854,-1.402,-0.789,-1.148,-1.82
52,127,31.5,38.1,0,-5.161,-2.664,-1.769,-1.348,-0.734,-1.092,-1.741
52,128,31,38.3,0,-4.436,-2.608,-1.757,-1.334,-0.719,-1.085,-1.734
52,129,30.5,36.4,0,-4.331,-2.514,-1.682,-1.291,-0.679,-1.04,-1.67
52,130,28.8,38.3,0,-4.822,-2.722,-1.868,-1.285,-0.674,-1.043,-1.67
52,131,25.6,33.7,0,-4.137,-2.344,-1.611,-1.111,-0.496,-0.87,-1.45
52,132,23.3,29.1,0,-3.707,-2.149,-1.474,-0.977,-0.358,-0.736,-1.252
52,133,24.1,32.5,0,-4.536,-2.477,-1.736,-1.117,-0.499,-0.869,-1.435
52,134,24.2,32.1,0,-3.875,-2.141,-1.466,-1.045,-0.439,-0.798,-1.344
52,135,24.1,29.3,0,-3.712,-2.039,-1.378,-1.007,-0.395,-0.757,-1.284
52,136,22.4,27.1,0,-3.548,-1.96,-1.339,-0.947,-0.333,-0.698,-1.207
52,137,22.4,26.8,0,-3.54,-1.958,-1.337,-0.937,-0.322,-0.693,-1.2
52,138,24,29.8,0,-3.601,-1.975,-1.342,-0.961,-0.346,-0.711,-1.225
52,139,25.1,30,0,-3.843,-2.112,-1.436,-1.02,-0.405,-0.78,-1.321
52,140,28.5,31.8,0,-4.136,-2.224,-1.491,-1.099,-0.482,-0.852,-1.413
52,141,25.6,29.7,0,-3.937,-2.161,-1.451,-1.051,-0.436,-0.804,-1.35
52,142,28.2,32.7,0,-4.282,-2.326,-1.562,-1.158,-0.544,-0.911,-1.496
52,143,21.8,29.1,0,-3.547,-1.907,-1.291,-0.917,-0.299,-0.666,-1.163
52,144,21.6,30.1,0,-3.515,-1.923,-1.312,-0.933,-0.28,-0.68,-1.181
52,145,21.7,32.3,0,-3.522,-2.011,-1.401,-0.976,-0.353,-0.723,-1.242
52,146,23.5,32.1,0,-3.961,-2.087,-1.406,-1.016,-0.399,-0.764,-1.296
52,147,25.4,30.7,0,-4.247,-2.25,-1.505,-1.081,-0.468,-0.83,-1.386
52,148,28.3,34.3,0,-4.726,-2.501,-1.668,-1.217,-0.603,-0.969,-1.573
52,149,30.6,36.4,0,-4.923,-2.589,-1.715,-1.291,-0.659,-1.036,-1.657
52,150,28.3,33.4,0,-4.65,-2.457,-1.632,-1.194,-0.571,-0.945,-1.539
52,151,27.2,32.2,0,-4.451,-2.355,-1.572,-1.139,-0.522,-0.89,-1.466
52,152,25.8,31.1,0,-4.071,-2.184,-1.457,-1.075,-0.462,-0.825,-1.38
52,153,28.3,34.5,0,-4.614,-2.418,-1.614,-1.199,-0.585,-0.945,-1.541
52,154,31.9,37.7,0.963,-5.19,-2.771,-1.65,-1.318,-0.783,-1.124,-1.804
52,155,49.6,75,0,-8.648,-4.59,-3.014,-2.319,-1.702,-2.072,-3.06
52,156,35.4,44.1,0,-4.845,-2.61,-1.754,-1.506,-0.892,-1.074,-1.749
52,157,42.8,57.7,0,-7.171,-3.516,-2.027,-1.692,-1.117,-1.505,-2.28
52,158,39.6,53.4,0,-6.354,-3.25,-1.86,-1.665,-1.092,-1.448,-2.194
52,159,39.8,57.3,0,-6.395,-3.535,-2.26,-1.734,-1.124,-1.497,-2.282
52,160,36.7,51.5,0,-6.138,-3.241,-2.031,-1.589,-0.984,-1.354,-2.084
52,161,32.6,45.9,0,-5.4,-2.858,-1.848,-1.396,-0.784,-1.159,-1.821
52,162,28.9,41.1,0,-4.62,-2.516,-1.627,-1.217,-0.609,-0.984,-1.583
52,163,34,52.9,0,-6.006,-3.042,-1.768,-1.48,-0.892,-1.276,-1.966
52,164,30.8,49.6,0,-5.495,-2.885,-1.72,-1.442,-0.822,-1.205,-1.88
52,165,31.2,54.3,0,-5.889,-3.115,-1.895,-1.606,-0.996,-1.334,-2.073
52,166,29.1,40.5,0,-5.001,-2.572,-1.636,-1.225,-0.63,-1.001,-1.614
52,167,25.5,40.8,0,-4.829,-2.407,-1.342,-1.124,-0.546,-0.938,-1.511
52,168,28,39.2,0,-4.643,-2.419,-1.591,-1.161,-0.547,-0.915,-1.492
52,169,25.5,34,0,-3.925,-2.171,-1.444,-1.06,-0.447,-0.812,-1.35
52,170,20.1,35.7,0,-3.64,-1.955,-1.073,-0.967,-0.347,-0.732,-1.237
52,171,10.1,20.1,0,-1.943,-1.172,-0.868,-0.513,0.148,-0.242,-0.514
52,172,7.9,14.9,0,-1.15,-0.724,-0.547,-0.337,0.297,-0.105,-0.342
52,173,13.6,25,0,-2.474,-1.445,-1.051,-0.674,-0.044,-0.431,-0.79
52,174,18.1,31.9,0,-3.184,-1.798,-1.228,-0.837,-0.214,-0.642,-1.079
52,175,17.8,30.6,0,-3.099,-1.71,-1.139,-0.81,-0.179,-0.613,-1.026
52,176,26.1,46,0,-4.879,-2.525,-1.461,-1.226,-0.606,-0.989,-1.589
52,177,41,63.4,0,-7.483,-3.958,-2.433,-1.955,-1.344,-1.738,-2.584
52,178,34.8,59.8,0,-6.766,-3.546,-2.188,-1.753,-1.131,-1.539,-2.308
52,179,22.4,40.8,0,-4.153,-2.129,-1.207,-1.064,-0.444,-0.826,-1.368
52,180,27.6,49.1,0,-4.959,-2.706,-1.868,-1.306,-0.661,-1.094,-1.682
52,181,28.9,52.5,0,-5.175,-2.849,-2.008,-1.379,-0.743,-1.182,-1.797
52,182,34.3,61,0,-6.173,-3.364,-2.362,-1.618,-0.987,-1.436,-2.135
52,183,35.5,55.4,0,-6.585,-3.597,-2.581,-1.715,-1.101,-1.464,-2.247
52,184,27.2,36.7,0,-4.166,-2.226,-1.548,-1.175,-0.551,-0.909,-1.461
52,185,27.4,34.3,0,-4.364,-2.319,-1.551,-1.15,-0.529,-0.898,-1.475
52,186,33.7,38.1,0,-5.325,-2.772,-1.846,-1.325,-0.71,-1.079,-1.72
52,187,33.3,39.7,0,-5.462,-2.874,-1.941,-1.394,-0.786,-1.18,-1.837
52,188,34.8,42.9,0,-5.791,-3.011,-2.012,-1.503,-0.917,-1.247,-1.95
52,189,44,57.3,0.098,-7.733,-4.101,-2.788,-2.031,-1.423,-1.783,-2.638
52,190,39.2,46.6,0.862,-6.442,-3.279,-1.897,-1.555,-1.075,-1.383,-2.179
52,191,38.7,42.9,0.385,-6.013,-3.193,-1.84,-1.483,-0.993,-1.323,-2.082
52,192,25.6,31.9,0,-3.977,-2.104,-1.411,-1.038,-0.422,-0.786,-1.326
52,193,48.7,68.2,0,-7.288,-3.717,-2.451,-1.895,-1.279,-1.644,-2.484
52,194,60,65.6,0,-7.675,-4.165,-2.968,-2.045,-1.414,-1.854,-2.705
52,195,49.7,52.6,0,-8.645,-4.325,-2.8,-2.204,-1.589,-1.952,-2.9
52,196,60.4,65.2,0,-8.495,-4.379,-2.877,-2.237,-1.754,-1.986,-2.934
52,197,48.8,54.7,0,-8.588,-4.319,-2.81,-2.196,-1.581,-1.944,-2.89
52,198,40.6,43.4,0,-6.154,-3.317,-2.173,-1.654,-1.015,-1.466,-2.184
52,199,55.2,82.7,0,-9.477,-5.031,-3.463,-2.451,-1.81,-2.258,-3.256
52,200,44.1,74.8,0,-7.177,-3.914,-2.525,-1.874,-1.264,-1.759,-2.519
52,201,64.6,100.2,0,-12.202,-6.454,-4.457,-3.238,-2.61,-3.052,-4.323
52,202,56.7,89.5,0,-10.08,-5.08,-3.126,-2.464,-1.891,-2.276,-3.323
52,203,66.3,104.5,0,-10.833,-5.754,-3.988,-2.873,-2.243,-2.686,-3.828
52,204,92.6,138.1,0,-12.184,-6.467,-4.48,-3.247,-2.617,-3.058,-4.332
52,205,90.1,134.7,0,-15.85,-8.277,-5.673,-4.091,-3.456,-3.913,-5.479
52,206,87.1,124.9,0,-13.564,-6.893,-4.554,-3.542,-2.925,-3.29,-4.711
52,207,72,108.1,0,-13.119,-6.855,-4.714,-3.361,-2.732,-3.172,-4.487
52,208,75,87.7,0,-11.019,-5.636,-3.743,-2.897,-2.282,-2.645,-3.839
52,209,83.7,125.3,0,-14.229,-7.498,-5.176,-3.727,-3.1,-3.496,-4.967
52,210,81.5,83.5,0,-12.368,-6.08,-3.873,-3.105,-2.49,-2.854,-4.115
52,211,60.6,76.9,0,-10.43,-5.237,-3.408,-2.677,-2.061,-2.425,-3.539
52,212,75.9,76,0,-11.745,-5.767,-3.659,-2.941,-2.336,-2.692,-3.897
52,213,83.4,81.5,0,-13.074,-6.37,-4.019,-3.241,-2.626,-2.99,-4.298
52,214,69.3,72.4,0,-11.411,-5.677,-3.663,-2.902,-2.292,-2.636,-3.835
52,215,56.2,77.2,0,-9.729,-5.077,-3.435,-2.571,-1.955,-2.319,-3.401
52,216,19.9,27.2,0,-3.159,-1.914,-1.34,-0.945,-0.327,-0.704,-1.212
52,217,22.3,29.1,0,-4.042,-2.149,-1.438,-1.04,-0.424,-0.794,-1.33
52,218,14.7,20.8,0,-1.956,-1.177,-0.846,-0.589,0.024,-0.349,-0.725
52,219,13.2,20,0,-1.78,-1.076,-0.787,-0.538,0.078,-0.296,-0.646
52,220,9.1,16.2,0,-1.179,-0.759,-0.582,-0.381,0.245,-0.124,-0.413
52,221,6.7,13.3,0,-0.994,-0.657,-0.509,-0.274,0.358,-0.059,-0.303
52,222,4,8.7,0,-0.567,-0.404,-0.348,-0.153,0.527,0.043,-0.144
52,223,5.3,9.6,0,-1.064,-0.716,-0.6,-0.212,0.43,-0.002,-0.226
52,224,6.4,11.2,0,-1.555,-1.196,-1.045,-0.45,0.183,-0.234,-0.544
52,225,7,11.5,0,-1.284,-0.872,-0.703,-0.278,0.348,-0.055,-0.307
52,226,23,27.2,0,-3.517,-1.999,-1.357,-0.975,-0.361,-0.729,-1.252
52,227,25.9,30,0,-3.875,-2.213,-1.495,-1.086,-0.478,-0.839,-1.4
52,228,27.7,31.8,0,-4.281,-2.332,-1.549,-1.158,-0.546,-0.906,-1.488
52,229,32.6,36.2,0,-4.589,-2.67,-1.764,-1.339,-0.726,-1.088,-1.737
52,230,115.4,149.1,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
52,231,485.4,524.1,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
52,232,1683.4,1881.5,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
52,233,1642.8,1797.7,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
52,234,49.5,194.4,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
52,235,7535.4,8204.1,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
52,236,8035.4,8804.1,0.0449371,-5.26559,-2.9514,-1.97552,-1.33367,-0.739933,-1.14261,-1.77034
53,1,24.1,31.7,0,-2.76,-1.824,-1.321,-0.982,-0.366,-0.739,-1.244
53,2,24.5,32.5,0,-3.424,-2.017,-1.384,-0.997,-0.381,-0.753,-1.229
53,3,27.8,39.1,0,-4.01,-2.389,-1.638,-1.2,-0.584,-0.956,-1.527
53,4,30,41.5,0,-4.546,-2.576,-1.746,-1.281,-0.662,-1.035,-1.629
53,5,25.5,34,0,-3.538,-2.11,-1.446,-1.047,-0.431,-0.803,-1.317
53,6,26.2,34.6,0,-4.092,-2.226,-1.49,-1.07,-0.452,-0.824,-1.353
53,7,27.8,36.3,0,-4.001,-2.309,-1.553,-1.134,-0.517,-0.89,-1.428
53,8,30,40.3,0,-4.294,-2.499,-1.696,-1.242,-0.627,-0.998,-1.593
53,9,30,40.7,0,-4.446,-2.531,-1.708,-1.247,-0.631,-1.003,-1.596
